created_date,in_transit_date,Alpha-3-code,zip_code,courier,delivery_region,delivery_cancelled,return_tracking,delivery_location,delivery_date,pickup_date,time_taken,Country,Numeric code,Latitude (average),Longitude (average)
2020-09-01 00:00:00,2020-09-03 14:15:00,GBR,ML119EE,dpd-de,GB-SCT,f,f,Unknown,2020-09-07 18:05:00,2020-09-03 00:00:00,4 days 03:50:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-01 00:00:00,2020-09-03 13:44:00,GBR,SL25SW,dpd-de,GB-ENG,f,f,Unknown,2020-09-07 11:29:00,2020-09-03 00:00:00,3 days 21:45:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-01 00:00:00,2020-09-03 13:40:00,GBR,NR118PB,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 18:50:00,2020-09-03 00:00:00,2 days 05:10:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-01 00:00:00,2020-09-03 13:35:00,GBR,TN290NL,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 09:40:00,2020-09-03 00:00:00,1 days 20:05:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-01 00:00:00,2020-09-03 13:41:00,GBR,AL15NG,dpd-de,GB-ENG,f,f,HomeDeposit,2020-09-07 13:32:00,2020-09-03 00:00:00,3 days 23:51:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-01 00:00:00,2020-09-03 13:40:00,GBR,TW121QS,dpd-de,GB-ENG,f,f,HomeDeposit,2020-09-05 09:12:00,2020-09-03 00:00:00,1 days 19:32:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-01 00:00:00,2020-09-02 12:59:00,GBR,EX215EX,dpd-de,GB-ENG,f,f,Unknown,2020-09-04 16:01:00,2020-09-02 00:00:00,2 days 03:02:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-01 00:00:00,2020-09-03 13:38:00,GBR,CR04SR,dpd-de,GB-ENG,f,f,Unknown,2020-09-07 16:00:00,2020-09-03 00:00:00,4 days 02:22:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-01 00:00:00,2020-09-03 13:45:00,GBR,HP24PU,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 11:02:00,2020-09-03 00:00:00,1 days 21:17:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-01 00:00:00,2020-09-03 13:37:00,GBR,IV78JD,dpd-de,GB-SCT,f,f,Unknown,2020-09-07 14:53:00,2020-09-03 00:00:00,4 days 01:16:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-01 00:00:00,2020-09-02 12:45:00,GBR,PO332SG,dpd-de,GB-ENG,f,f,Unknown,2020-09-04 14:12:00,2020-09-02 00:00:00,2 days 01:27:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-01 00:00:00,2020-09-03 13:39:00,GBR,WS109RB,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 12:59:00,2020-09-03 00:00:00,1 days 23:20:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-01 00:00:00,2020-09-02 12:41:00,GBR,L331ZT,dpd-de,GB-ENG,f,f,HomeDeposit,2020-09-04 12:41:00,2020-09-02 00:00:00,2 days 00:00:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-01 00:00:00,2020-09-02 12:46:00,GBR,DN173LY,dpd-de,GB-ENG,f,f,Unknown,2020-09-04 13:06:00,2020-09-02 00:00:00,2 days 00:20:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-01 00:00:00,2020-09-02 12:28:00,GBR,WD259BL,dpd-de,GB-ENG,f,f,Unknown,2020-09-04 14:04:00,2020-09-02 00:00:00,2 days 01:36:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-01 00:00:00,2020-09-02 17:01:00,GBR,B504HG,ups,GB-ENG,f,f,Doorstep,2020-09-04 10:35:00,2020-09-01 22:00:00,1 days 17:34:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-01 00:00:00,2020-09-03 14:07:00,GBR,EX311BW,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 11:18:00,2020-09-03 00:00:00,1 days 21:11:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-01 00:00:00,2020-09-03 15:17:00,GBR,OX143GA,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 12:18:00,2020-09-03 00:00:00,1 days 21:01:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-01 00:00:00,2020-09-03 13:38:00,GBR,L260UQ,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 15:50:00,2020-09-03 00:00:00,2 days 02:12:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-01 00:00:00,2020-09-03 14:02:00,GBR,CR51AL,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 13:30:00,2020-09-03 00:00:00,1 days 23:28:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-01 00:00:00,2020-09-03 13:59:00,GBR,TW94HE,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 11:29:00,2020-09-03 00:00:00,1 days 21:30:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-01 00:00:00,2020-09-02 14:02:00,GBR,GU307TZ,ups,GB-ENG,f,f,Doorstep,2020-09-04 12:29:00,2020-09-01 23:00:00,1 days 22:27:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-01 00:00:00,2020-09-03 15:07:00,GBR,S625QT,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 12:01:00,2020-09-03 00:00:00,1 days 20:54:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 15:00:00,GBR,E50QG,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 08:09:00,2020-09-03 00:00:00,1 days 17:09:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 14:57:00,GBR,UB55AS,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 11:48:00,2020-09-03 00:00:00,1 days 20:51:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 15:02:00,GBR,PA134PQ,dpd-de,GB-SCT,f,f,HomeDeposit,2020-09-05 14:35:00,2020-09-03 00:00:00,1 days 23:33:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 14:57:00,GBR,BL40EB,dpd-de,GB-ENG,f,f,Unknown,2020-09-07 12:57:00,2020-09-03 00:00:00,3 days 22:00:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 15:04:00,GBR,N208JH,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 13:24:00,2020-09-03 00:00:00,1 days 22:20:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 14:51:00,GBR,CM34QZ,dpd-de,GB-ENG,f,f,HomeDeposit,2020-09-07 10:44:00,2020-09-03 00:00:00,3 days 19:53:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 15:02:00,GBR,N208JH,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 13:24:00,2020-09-03 00:00:00,1 days 22:22:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 15:07:00,GBR,GU126NA,dhl-germany,GB-ENG,f,f,Unknown,2020-09-05 10:22:00,2020-09-02 07:00:00,1 days 19:15:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 15:07:00,GBR,GU126NA,dhl-germany,GB-ENG,f,f,Unknown,2020-09-05 10:23:00,2020-09-02 07:00:00,1 days 19:16:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 14:46:00,GBR,BL32BA,dpd-de,GB-ENG,f,f,Unknown,2020-09-07 16:39:00,2020-09-03 00:00:00,4 days 01:53:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 15:07:00,GBR,HU52ND,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 13:02:00,2020-09-03 00:00:00,1 days 21:55:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 14:17:00,GBR,HR69US,dpd-de,GB-ENG,f,f,Unknown,2020-09-07 10:26:00,2020-09-03 00:00:00,3 days 20:09:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 14:17:00,GBR,L252QD,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 13:05:00,2020-09-03 00:00:00,1 days 22:48:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 14:21:00,GBR,HA39HN,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 12:51:00,2020-09-03 00:00:00,1 days 22:30:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 14:44:00,GBR,OX141DW,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 11:53:00,2020-09-03 00:00:00,1 days 21:09:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 14:49:00,GBR,OX141DW,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 11:53:00,2020-09-03 00:00:00,1 days 21:04:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 14:05:00,GBR,SO166PS,dpd-de,GB-ENG,f,f,Unknown,2020-09-07 13:40:00,2020-09-03 00:00:00,3 days 23:35:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 14:38:00,GBR,PR15AJ,dpd-de,GB-ENG,f,f,Unknown,2020-09-07 10:29:00,2020-09-03 00:00:00,3 days 19:51:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 13:58:00,GBR,B458TW,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 13:43:00,2020-09-03 00:00:00,1 days 23:45:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 15:10:00,GBR,IP20LQ,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 11:43:00,2020-09-03 00:00:00,1 days 20:33:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 14:47:00,GBR,IV23RR,dpd-de,GB-SCT,f,f,Unknown,2020-09-09 14:45:00,2020-09-03 00:00:00,5 days 23:58:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 14:43:00,GBR,CO91FY,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 13:16:00,2020-09-03 00:00:00,1 days 22:33:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 14:44:00,GBR,G663PG,dpd-de,GB-SCT,f,f,Unknown,2020-09-05 13:54:00,2020-09-03 00:00:00,1 days 23:10:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 13:54:00,GBR,B113RR,dpd-de,GB-ENG,f,f,Unknown,2020-09-10 09:22:00,2020-09-03 00:00:00,6 days 19:28:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 14:30:00,GBR,ME21EL,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 10:50:00,2020-09-03 00:00:00,1 days 20:20:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 14:31:00,GBR,CV82QA,dpd-de,GB-ENG,f,f,Unknown,2020-09-07 11:02:00,2020-09-03 00:00:00,3 days 20:31:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 13:45:00,GBR,TR11NF,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 13:48:00,2020-09-03 00:00:00,2 days 00:03:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 14:36:00,GBR,TR153AX,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 17:35:00,2020-09-03 00:00:00,2 days 02:59:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 14:39:00,GBR,HP25ET,dpd-de,GB-ENG,f,f,Unknown,2020-09-06 10:57:00,2020-09-03 00:00:00,2 days 20:18:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 14:50:00,GBR,S753LQ,dpd-de,GB-ENG,f,f,Unknown,2020-09-07 13:53:00,2020-09-03 00:00:00,3 days 23:03:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 14:37:00,GBR,E176ZD,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 09:29:00,2020-09-03 00:00:00,1 days 18:52:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 14:43:00,GBR,MK63DF,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 14:54:00,2020-09-03 00:00:00,2 days 00:11:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 14:57:00,GBR,SY219BL,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 11:09:00,2020-09-03 00:00:00,1 days 20:12:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 15:05:00,GBR,BA16DH,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 11:39:00,2020-09-03 00:00:00,1 days 20:34:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 13:18:00,GBR,HU192HT,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 11:20:00,2020-09-03 00:00:00,1 days 22:02:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 14:10:00,GBR,BD47DJ,dpd-de,GB-ENG,f,f,Unknown,2020-09-07 13:25:00,2020-09-03 00:00:00,3 days 23:15:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 13:23:00,GBR,LL298TD,dpd-de,GB-WLS,f,f,HomeDeposit,2020-09-05 12:14:00,2020-09-03 00:00:00,1 days 22:51:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 13:25:00,GBR,BN19JY,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 12:49:00,2020-09-03 00:00:00,1 days 23:24:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 13:22:00,GBR,GU185XE,dpd-de,GB-ENG,f,f,Unknown,2020-09-07 10:00:00,2020-09-03 00:00:00,3 days 20:38:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 13:26:00,GBR,E154QA,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 15:30:00,2020-09-03 00:00:00,2 days 02:04:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 13:25:00,GBR,ST67HB,dpd-de,GB-ENG,f,f,Unknown,2020-09-07 10:52:00,2020-09-03 00:00:00,3 days 21:27:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-04 17:06:00,GBR,CH472EE,dpd-de,GB-ENG,f,f,Unknown,2020-09-07 10:17:00,2020-09-04 00:00:00,2 days 17:11:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 13:22:00,GBR,PE191PF,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 14:49:00,2020-09-03 00:00:00,2 days 01:27:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 13:14:00,GBR,ML12AU,dpd-de,GB-SCT,f,f,Unknown,2020-09-05 13:37:00,2020-09-03 00:00:00,2 days 00:23:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 13:23:00,GBR,RG189DX,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 09:35:00,2020-09-03 00:00:00,1 days 20:12:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-04 17:48:00,GBR,TW50BH,dpd-de,GB-ENG,f,f,Unknown,2020-09-07 10:25:00,2020-09-04 00:00:00,2 days 16:37:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 13:20:00,GBR,SL39AH,dpd-de,GB-ENG,f,f,Unknown,2020-09-07 16:12:00,2020-09-03 00:00:00,4 days 02:52:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-04 16:55:00,GBR,BD14SP,dpd-de,GB-ENG,f,f,Unknown,2020-09-07 12:16:00,2020-09-04 00:00:00,2 days 19:21:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-04 17:49:00,GBR,BT342TD,dpd-de,GB-NIR,f,f,Unknown,2020-09-08 13:17:00,2020-09-04 00:00:00,3 days 19:28:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 13:52:00,GBR,EH224PL,dpd-de,GB-SCT,f,f,Unknown,2020-09-07 17:30:00,2020-09-03 00:00:00,4 days 03:38:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-04 17:47:00,GBR,CR42DL,dpd-de,GB-ENG,f,f,Unknown,2020-09-06 12:19:00,2020-09-04 00:00:00,1 days 18:32:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-04 16:58:00,GBR,IG74JE,dpd-de,GB-ENG,f,f,Unknown,2020-09-07 11:50:00,2020-09-04 00:00:00,2 days 18:52:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-04 17:03:00,GBR,EX246QW,dpd-de,GB-ENG,f,f,Unknown,2020-09-07 11:08:00,2020-09-04 00:00:00,2 days 18:05:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 13:53:00,GBR,PE344LQ,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 11:56:00,2020-09-03 00:00:00,1 days 22:03:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 14:08:00,GBR,CH451LL,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 11:19:00,2020-09-03 00:00:00,1 days 21:11:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-04 17:50:00,GBR,RH161QP,dpd-de,GB-ENG,f,f,Unknown,2020-09-06 11:27:00,2020-09-04 00:00:00,1 days 17:37:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 14:18:00,GBR,BS233BX,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 14:21:00,2020-09-03 00:00:00,2 days 00:03:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-04 17:47:00,GBR,WD31HG,dpd-de,GB-ENG,f,f,Unknown,2020-09-07 10:14:00,2020-09-04 00:00:00,2 days 16:27:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 13:46:00,GBR,E97HP,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 11:57:00,2020-09-03 00:00:00,1 days 22:11:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-04 12:20:00,GBR,BH148DA,ups,GB-ENG,f,f,Doorstep,2020-09-08 09:43:00,2020-09-02 12:00:00,3 days 21:23:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-04 17:43:00,GBR,EH91QD,dpd-de,GB-SCT,f,f,Unknown,2020-09-07 13:39:00,2020-09-04 00:00:00,2 days 19:56:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-04 17:49:00,GBR,NN38AN,dpd-de,GB-ENG,f,f,Unknown,2020-09-07 16:25:00,2020-09-04 00:00:00,2 days 22:36:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-04 17:47:00,GBR,NN38AN,dpd-de,GB-ENG,f,f,Unknown,2020-09-07 16:25:00,2020-09-04 00:00:00,2 days 22:38:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-04 17:45:00,GBR,W1H2LQ,dpd-de,GB-ENG,f,f,HomeDeposit,2020-09-07 15:38:00,2020-09-04 00:00:00,2 days 21:53:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 13:50:00,GBR,CR06LY,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 09:54:00,2020-09-03 00:00:00,1 days 20:04:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-04 17:34:00,GBR,PA237EG,dpd-de,GB-SCT,f,f,Unknown,2020-09-10 09:23:00,2020-09-04 00:00:00,5 days 15:49:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-04 17:17:00,GBR,BT306QR,dpd-de,GB-NIR,f,f,Unknown,2020-09-15 09:25:00,2020-09-04 00:00:00,10 days 16:08:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 12:46:00,GBR,GU228UQ,dpd-de,GB-ENG,f,f,Unknown,2020-09-07 17:26:00,2020-09-03 00:00:00,4 days 04:40:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-04 17:26:00,GBR,SW209NE,dpd-de,GB-ENG,f,f,Unknown,2020-09-07 12:55:00,2020-09-04 00:00:00,2 days 19:29:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 13:54:00,GBR,EX331DL,dpd-de,GB-ENG,f,f,HomeDeposit,2020-09-06 13:58:00,2020-09-03 00:00:00,3 days 00:04:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 13:49:00,GBR,BN176HJ,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 13:10:00,2020-09-03 00:00:00,1 days 23:21:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-04 17:21:00,GBR,CF239JP,dpd-de,GB-WLS,f,f,Unknown,2020-09-07 10:39:00,2020-09-04 00:00:00,2 days 17:18:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 13:52:00,GBR,GU146AF,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 14:29:00,2020-09-03 00:00:00,2 days 00:37:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 13:55:00,GBR,SW1X7PF,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 12:32:00,2020-09-03 00:00:00,1 days 22:37:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 13:46:00,GBR,M36FE,dpd-de,GB-ENG,f,f,Unknown,2020-09-08 14:10:00,2020-09-03 00:00:00,5 days 00:24:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-04 17:04:00,GBR,BS43SZ,dpd-de,GB-ENG,f,f,Unknown,2020-09-07 17:39:00,2020-09-04 00:00:00,3 days 00:35:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 12:49:00,GBR,UB83BS,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 14:01:00,2020-09-03 00:00:00,2 days 01:12:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 13:50:00,GBR,BT68EP,dpd-de,GB-NIR,f,f,Unknown,2020-09-09 13:03:00,2020-09-03 00:00:00,5 days 23:13:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 13:43:00,GBR,DA11QH,dpd-de,GB-ENG,f,f,HomeDeposit,2020-09-05 11:44:00,2020-09-03 00:00:00,1 days 22:01:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 14:09:00,GBR,NN28HT,dpd-de,GB-ENG,f,f,Unknown,2020-09-07 16:03:00,2020-09-03 00:00:00,4 days 01:54:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 13:49:00,GBR,HA55DP,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 11:18:00,2020-09-03 00:00:00,1 days 21:29:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 12:42:00,GBR,YO16EN,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 14:47:00,2020-09-03 00:00:00,2 days 02:05:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 13:48:00,GBR,HD21XT,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 10:32:00,2020-09-03 00:00:00,1 days 20:44:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 12:43:00,GBR,WD50BJ,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 09:41:00,2020-09-03 00:00:00,1 days 20:58:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 12:48:00,GBR,MK404QH,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 13:25:00,2020-09-03 00:00:00,2 days 00:37:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 12:44:00,GBR,RH20AJ,dpd-de,GB-ENG,f,f,Unknown,2020-09-06 13:16:00,2020-09-03 00:00:00,3 days 00:32:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 13:59:00,GBR,OX75DR,dpd-de,GB-ENG,f,f,Unknown,2020-09-07 09:36:00,2020-09-03 00:00:00,3 days 19:37:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 14:03:00,GBR,CF144AT,dpd-de,GB-WLS,f,f,Unknown,2020-09-07 12:45:00,2020-09-03 00:00:00,3 days 22:42:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 12:51:00,GBR,WS115TH,dpd-de,GB-ENG,f,f,Unknown,2020-09-07 12:39:00,2020-09-03 00:00:00,3 days 23:48:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-04 12:57:00,GBR,OL129DG,dpd-de,GB-ENG,f,f,Unknown,2020-09-07 16:31:00,2020-09-04 00:00:00,3 days 03:34:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 12:56:00,GBR,NE166QH,dpd-de,GB-ENG,f,f,Unknown,2020-09-07 13:52:00,2020-09-03 00:00:00,4 days 00:56:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 12:49:00,GBR,EN63HB,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 13:39:00,2020-09-03 00:00:00,2 days 00:50:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 13:48:00,GBR,DN344PG,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 14:34:00,2020-09-03 00:00:00,2 days 00:46:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 13:50:00,GBR,BN21LF,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 11:25:00,2020-09-03 00:00:00,1 days 21:35:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 12:57:00,GBR,LS185EA,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 14:05:00,2020-09-03 00:00:00,2 days 01:08:00.000000000,United Kingdom,826,54.0,-2.0
2020-09-02 00:00:00,2020-09-03 12:50:00,GBR,E58EG,dpd-de,GB-ENG,f,f,Unknown,2020-09-05 15:00:00,2020-09-03 00:00:00,2 days 02:10:00.000000000,United Kingdom,826,54.0,-2.0
